,name,endTime,artistName,trackName,msPlayed,datetime,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,albumName,albumID
3605,Love Me Harder___Ariana Grande,2022-05-03 04:15,Ariana Grande,Love Me Harder,30614,2022-05-03 04:15:00,0.472,0.714,1.0,-4.389,0.0,0.0334,0.00937,0.0,0.0764,0.24,98.992,audio_features,5J4ZkQpzMUFojo1CtAZYpn,spotify:track:5J4ZkQpzMUFojo1CtAZYpn,https://api.spotify.com/v1/tracks/5J4ZkQpzMUFojo1CtAZYpn,https://api.spotify.com/v1/audio-analysis/5J4ZkQpzMUFojo1CtAZYpn,236133.0,4.0,My Everything (Deluxe),6EVYTRG1drKdO8OnIQBeEj
3606,Blinding Lights___The Weeknd,2022-05-03 05:57,The Weeknd,Blinding Lights,200040,2022-05-03 05:57:00,0.514,0.73,1.0,-5.934,1.0,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,audio_features,0VjIjW4GlUZAMYd2vXMi3b,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,https://api.spotify.com/v1/tracks/0VjIjW4GlUZAMYd2vXMi3b,https://api.spotify.com/v1/audio-analysis/0VjIjW4GlUZAMYd2vXMi3b,200040.0,4.0,After Hours,4yP0hdKOZPNshxUOjY0cZj
3607,Save Your Tears___The Weeknd,2022-05-03 06:02,The Weeknd,Save Your Tears,215626,2022-05-03 06:02:00,0.68,0.826,0.0,-5.487,1.0,0.0309,0.0212,1.24e-05,0.543,0.644,118.051,audio_features,5QO79kh1waicV47BqGRL3g,spotify:track:5QO79kh1waicV47BqGRL3g,https://api.spotify.com/v1/tracks/5QO79kh1waicV47BqGRL3g,https://api.spotify.com/v1/audio-analysis/5QO79kh1waicV47BqGRL3g,215627.0,4.0,After Hours,4yP0hdKOZPNshxUOjY0cZj
3608,One Right Now (with The Weeknd)___Post Malone,2022-05-03 06:05,Post Malone,One Right Now (with The Weeknd),193506,2022-05-03 06:05:00,0.687,0.781,1.0,-4.806,1.0,0.053,0.0361,0.0,0.0755,0.688,97.014,audio_features,00Blm7zeNqgYLPtW6zg8cj,spotify:track:00Blm7zeNqgYLPtW6zg8cj,https://api.spotify.com/v1/tracks/00Blm7zeNqgYLPtW6zg8cj,https://api.spotify.com/v1/audio-analysis/00Blm7zeNqgYLPtW6zg8cj,193507.0,4.0,One Right Now,6fgSKdHloRioPrZ9oJC7FH
3609,Save Your Tears (Remix) (with Ariana Grande) - Bonus Track___The Weeknd,2022-05-03 06:08,The Weeknd,Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,191013,2022-05-03 06:08:00,0.65,0.825,0.0,-4.645,1.0,0.0325,0.0215,2.44e-05,0.0936,0.593,118.091,audio_features,1oFAF1hdPOickyHgbuRjyX,spotify:track:1oFAF1hdPOickyHgbuRjyX,https://api.spotify.com/v1/tracks/1oFAF1hdPOickyHgbuRjyX,https://api.spotify.com/v1/audio-analysis/1oFAF1hdPOickyHgbuRjyX,191014.0,4.0,After Hours (Deluxe),4ZyeHIgdujClXSjC2cSqSb
3610,You Right___Doja Cat,2022-05-03 06:11,Doja Cat,You Right,53756,2022-05-03 06:11:00,0.828,0.621,8.0,-6.414,1.0,0.0565,0.0164,0.00233,0.0845,0.436,128.986,audio_features,0k4d5YPDr1r7FX77VdqWez,spotify:track:0k4d5YPDr1r7FX77VdqWez,https://api.spotify.com/v1/tracks/0k4d5YPDr1r7FX77VdqWez,https://api.spotify.com/v1/audio-analysis/0k4d5YPDr1r7FX77VdqWez,186173.0,4.0,Planet Her,1nAQbHeOWTfQzbOoFrvndW
3611,Lost in the Fire (feat. The Weeknd)___Gesaffelstein,2022-05-03 06:15,Gesaffelstein,Lost in the Fire (feat. The Weeknd),16116,2022-05-03 06:15:00,0.658,0.671,2.0,-12.21,1.0,0.0363,0.0933,0.000927,0.115,0.166,100.966,audio_features,2vXKRlJBXyOcvZYTdNeckS,spotify:track:2vXKRlJBXyOcvZYTdNeckS,https://api.spotify.com/v1/tracks/2vXKRlJBXyOcvZYTdNeckS,https://api.spotify.com/v1/audio-analysis/2vXKRlJBXyOcvZYTdNeckS,202093.0,4.0,Hyperion,0JA38Ekhsv43y2lBj5GQkQ
3612,The Hills___The Weeknd,2022-05-03 06:15,The Weeknd,The Hills,242253,2022-05-03 06:15:00,0.585,0.564,0.0,-7.063,0.0,0.0515,0.0671,0.0,0.135,0.137,113.003,audio_features,7fBv7CLKzipRk6EC6TWHOB,spotify:track:7fBv7CLKzipRk6EC6TWHOB,https://api.spotify.com/v1/tracks/7fBv7CLKzipRk6EC6TWHOB,https://api.spotify.com/v1/audio-analysis/7fBv7CLKzipRk6EC6TWHOB,242253.0,4.0,Beauty Behind The Madness,0P3oVJBFOv3TDXlYRhGL7s
3613,Starboy___The Weeknd,2022-05-03 06:20,The Weeknd,Starboy,230453,2022-05-03 06:20:00,0.679,0.587,7.0,-7.015,1.0,0.276,0.141,6.35e-06,0.137,0.486,186.003,audio_features,7MXVkk9YMctZqd1Srtv4MB,spotify:track:7MXVkk9YMctZqd1Srtv4MB,https://api.spotify.com/v1/tracks/7MXVkk9YMctZqd1Srtv4MB,https://api.spotify.com/v1/audio-analysis/7MXVkk9YMctZqd1Srtv4MB,230453.0,4.0,Starboy,2ODvWsOgouMbaA5xf0RkJe
3614,Sacrifice___The Weeknd,2022-05-03 06:29,The Weeknd,Sacrifice,188918,2022-05-03 06:29:00,0.735,0.795,11.0,-6.523,0.0,0.113,0.0296,3.18e-05,0.0678,0.905,122.0,audio_features,1nH2PkJL1XoUq8oE6tBZoU,spotify:track:1nH2PkJL1XoUq8oE6tBZoU,https://api.spotify.com/v1/tracks/1nH2PkJL1XoUq8oE6tBZoU,https://api.spotify.com/v1/audio-analysis/1nH2PkJL1XoUq8oE6tBZoU,188918.0,4.0,Dawn FM,2nLOHgzXzwFEpl62zAgCEC
3615,Moth To A Flame (with The Weeknd)___Swedish House Mafia,2022-05-03 06:33,Swedish House Mafia,Moth To A Flame (with The Weeknd),234000,2022-05-03 06:33:00,0.553,0.659,8.0,-7.295,1.0,0.0391,0.0027,0.0,0.105,0.105,120.146,audio_features,0VO8gYVDSwM1Qdd2GsMoYK,spotify:track:0VO8gYVDSwM1Qdd2GsMoYK,https://api.spotify.com/v1/tracks/0VO8gYVDSwM1Qdd2GsMoYK,https://api.spotify.com/v1/audio-analysis/0VO8gYVDSwM1Qdd2GsMoYK,234000.0,4.0,Paradise Again,2Dbe9L757CSQbhnbW5PVSH
3616,Dawn FM___The Weeknd,2022-05-03 06:34,The Weeknd,Dawn FM,96240,2022-05-03 06:34:00,0.351,0.636,9.0,-6.602,0.0,0.0375,0.515,0.00421,0.103,0.246,184.584,audio_features,0ymDgXNt5qdPZmeSpAf3P0,spotify:track:0ymDgXNt5qdPZmeSpAf3P0,https://api.spotify.com/v1/tracks/0ymDgXNt5qdPZmeSpAf3P0,https://api.spotify.com/v1/audio-analysis/0ymDgXNt5qdPZmeSpAf3P0,184128.0,3.0,Dawn FM (OPN Remix),0Vz32hcNoqOZIpJVI0qExN
3617,How Do I Make You Love Me?___The Weeknd,2022-05-03 06:35,The Weeknd,How Do I Make You Love Me?,6858,2022-05-03 06:35:00,0.805,0.498,7.0,-7.927,0.0,0.0737,0.0203,2.37e-05,0.085,0.636,121.006,audio_features,2Ghp894n1laIf2w98VeAOJ,spotify:track:2Ghp894n1laIf2w98VeAOJ,https://api.spotify.com/v1/tracks/2Ghp894n1laIf2w98VeAOJ,https://api.spotify.com/v1/audio-analysis/2Ghp894n1laIf2w98VeAOJ,214215.0,4.0,Dawn FM,2nLOHgzXzwFEpl62zAgCEC
3618,Gasoline___The Weeknd,2022-05-03 06:35,The Weeknd,Gasoline,33591,2022-05-03 06:35:00,0.728,0.741,6.0,-7.075,0.0,0.0473,0.000582,0.00206,0.33,0.31,123.006,audio_features,3KyKxJ4P3pVCgaZwaq2rUC,spotify:track:3KyKxJ4P3pVCgaZwaq2rUC,https://api.spotify.com/v1/tracks/3KyKxJ4P3pVCgaZwaq2rUC,https://api.spotify.com/v1/audio-analysis/3KyKxJ4P3pVCgaZwaq2rUC,212166.0,4.0,Dawn FM,2nLOHgzXzwFEpl62zAgCEC
3619,Take My Breath___The Weeknd,2022-05-03 06:41,The Weeknd,Take My Breath,339023,2022-05-03 06:41:00,0.698,0.769,8.0,-7.154,1.0,0.0368,0.0128,0.00166,0.238,0.354,121.02,audio_features,2vgUijXOTRMnWXDtvgMp2b,spotify:track:2vgUijXOTRMnWXDtvgMp2b,https://api.spotify.com/v1/tracks/2vgUijXOTRMnWXDtvgMp2b,https://api.spotify.com/v1/audio-analysis/2vgUijXOTRMnWXDtvgMp2b,339023.0,4.0,Dawn FM,2nLOHgzXzwFEpl62zAgCEC
3620,Sacrifice___The Weeknd,2022-05-03 06:46,The Weeknd,Sacrifice,188918,2022-05-03 06:46:00,0.735,0.795,11.0,-6.523,0.0,0.113,0.0296,3.18e-05,0.0678,0.905,122.0,audio_features,1nH2PkJL1XoUq8oE6tBZoU,spotify:track:1nH2PkJL1XoUq8oE6tBZoU,https://api.spotify.com/v1/tracks/1nH2PkJL1XoUq8oE6tBZoU,https://api.spotify.com/v1/audio-analysis/1nH2PkJL1XoUq8oE6tBZoU,188918.0,4.0,Dawn FM,2nLOHgzXzwFEpl62zAgCEC
3621,Sacrifice___The Weeknd,2022-05-03 06:46,The Weeknd,Sacrifice,1226,2022-05-03 06:46:00,0.735,0.795,11.0,-6.523,0.0,0.113,0.0296,3.18e-05,0.0678,0.905,122.0,audio_features,1nH2PkJL1XoUq8oE6tBZoU,spotify:track:1nH2PkJL1XoUq8oE6tBZoU,https://api.spotify.com/v1/tracks/1nH2PkJL1XoUq8oE6tBZoU,https://api.spotify.com/v1/audio-analysis/1nH2PkJL1XoUq8oE6tBZoU,188918.0,4.0,Dawn FM,2nLOHgzXzwFEpl62zAgCEC
3622,Sacrifice___The Weeknd,2022-05-03 06:46,The Weeknd,Sacrifice,15462,2022-05-03 06:46:00,0.735,0.795,11.0,-6.523,0.0,0.113,0.0296,3.18e-05,0.0678,0.905,122.0,audio_features,1nH2PkJL1XoUq8oE6tBZoU,spotify:track:1nH2PkJL1XoUq8oE6tBZoU,https://api.spotify.com/v1/tracks/1nH2PkJL1XoUq8oE6tBZoU,https://api.spotify.com/v1/audio-analysis/1nH2PkJL1XoUq8oE6tBZoU,188918.0,4.0,Dawn FM,2nLOHgzXzwFEpl62zAgCEC
3623,Sacrifice___The Weeknd,2022-05-03 06:46,The Weeknd,Sacrifice,1002,2022-05-03 06:46:00,0.735,0.795,11.0,-6.523,0.0,0.113,0.0296,3.18e-05,0.0678,0.905,122.0,audio_features,1nH2PkJL1XoUq8oE6tBZoU,spotify:track:1nH2PkJL1XoUq8oE6tBZoU,https://api.spotify.com/v1/tracks/1nH2PkJL1XoUq8oE6tBZoU,https://api.spotify.com/v1/audio-analysis/1nH2PkJL1XoUq8oE6tBZoU,188918.0,4.0,Dawn FM,2nLOHgzXzwFEpl62zAgCEC
3624,A Tale By Quincy___The Weeknd,2022-05-03 06:47,The Weeknd,A Tale By Quincy,4682,2022-05-03 06:47:00,0.447,0.513,5.0,-8.67,0.0,0.127,0.679,2.98e-05,0.096,0.572,67.289,audio_features,759ndr57jb0URg4j9YSWml,spotify:track:759ndr57jb0URg4j9YSWml,https://api.spotify.com/v1/tracks/759ndr57jb0URg4j9YSWml,https://api.spotify.com/v1/audio-analysis/759ndr57jb0URg4j9YSWml,96232.0,3.0,Dawn FM,2nLOHgzXzwFEpl62zAgCEC
3625,"Here We Go… Again (feat. Tyler, the Creator)___The Weeknd",2022-05-03 06:47,The Weeknd,"Here We Go… Again (feat. Tyler, the Creator)",24415,2022-05-03 06:47:00,0.469,0.623,1.0,-4.432,1.0,0.0302,0.345,0.0,0.588,0.198,134.943,audio_features,1NhjYYcYTRywc0di98xHxf,spotify:track:1NhjYYcYTRywc0di98xHxf,https://api.spotify.com/v1/tracks/1NhjYYcYTRywc0di98xHxf,https://api.spotify.com/v1/audio-analysis/1NhjYYcYTRywc0di98xHxf,209778.0,4.0,Dawn FM,2nLOHgzXzwFEpl62zAgCEC
3626,Sacrifice___The Weeknd,2022-05-03 06:47,The Weeknd,Sacrifice,1120,2022-05-03 06:47:00,0.735,0.795,11.0,-6.523,0.0,0.113,0.0296,3.18e-05,0.0678,0.905,122.0,audio_features,1nH2PkJL1XoUq8oE6tBZoU,spotify:track:1nH2PkJL1XoUq8oE6tBZoU,https://api.spotify.com/v1/tracks/1nH2PkJL1XoUq8oE6tBZoU,https://api.spotify.com/v1/audio-analysis/1nH2PkJL1XoUq8oE6tBZoU,188918.0,4.0,Dawn FM,2nLOHgzXzwFEpl62zAgCEC
3627,Out of Time___The Weeknd,2022-05-03 06:47,The Weeknd,Out of Time,3840,2022-05-03 06:47:00,0.65,0.76,0.0,-4.422,0.0,0.0446,0.255,0.0,0.339,0.838,93.057,audio_features,2SLwbpExuoBDZBpjfefCtV,spotify:track:2SLwbpExuoBDZBpjfefCtV,https://api.spotify.com/v1/tracks/2SLwbpExuoBDZBpjfefCtV,https://api.spotify.com/v1/audio-analysis/2SLwbpExuoBDZBpjfefCtV,214194.0,4.0,Dawn FM,2nLOHgzXzwFEpl62zAgCEC
3628,beside you___keshi,2022-05-03 06:48,keshi,beside you,5813,2022-05-03 06:48:00,0.711,0.747,0.0,-6.335,1.0,0.0523,0.459,0.0,0.0957,0.852,136.0,audio_features,1Fhb9iJPufNMZSwupsXiRe,spotify:track:1Fhb9iJPufNMZSwupsXiRe,https://api.spotify.com/v1/tracks/1Fhb9iJPufNMZSwupsXiRe,https://api.spotify.com/v1/audio-analysis/1Fhb9iJPufNMZSwupsXiRe,166023.0,4.0,beside you,3boOG8cQ8szHDizPKUyBFD
3629,Let Me Love You___DJ Snake,2022-05-03 06:49,DJ Snake,Let Me Love You,4757,2022-05-03 06:49:00,0.649,0.716,8.0,-5.371,1.0,0.0349,0.0863,2.63e-05,0.135,0.163,99.988,audio_features,0lYBSQXN6rCTvUZvg9S0lU,spotify:track:0lYBSQXN6rCTvUZvg9S0lU,https://api.spotify.com/v1/tracks/0lYBSQXN6rCTvUZvg9S0lU,https://api.spotify.com/v1/audio-analysis/0lYBSQXN6rCTvUZvg9S0lU,205947.0,4.0,Encore,02sEJTj1sye1JaqxqpcSCp
3630,Love Affair___UMI,2022-05-03 06:49,UMI,Love Affair,32928,2022-05-03 06:49:00,0.613,0.488,8.0,-7.37,1.0,0.0964,0.129,2.13e-05,0.335,0.183,172.076,audio_features,4ZaRg5Sf4TKr0YcFRLh7QJ,spotify:track:4ZaRg5Sf4TKr0YcFRLh7QJ,https://api.spotify.com/v1/tracks/4ZaRg5Sf4TKr0YcFRLh7QJ,https://api.spotify.com/v1/audio-analysis/4ZaRg5Sf4TKr0YcFRLh7QJ,190960.0,4.0,Love Language,11SCAGedBEKgapd6mCZNZ5
3631,"SG (with Ozuna, Megan Thee Stallion & LISA of BLACKPINK)___DJ Snake",2022-05-03 06:50,DJ Snake,"SG (with Ozuna, Megan Thee Stallion & LISA of BLACKPINK)",4906,2022-05-03 06:50:00,0.8,0.837,6.0,-2.807,0.0,0.0491,0.00406,0.00313,0.0904,0.702,100.015,audio_features,6IPNp9PfaEqrzotY47TIWy,spotify:track:6IPNp9PfaEqrzotY47TIWy,https://api.spotify.com/v1/tracks/6IPNp9PfaEqrzotY47TIWy,https://api.spotify.com/v1/audio-analysis/6IPNp9PfaEqrzotY47TIWy,225600.0,4.0,"SG (with Ozuna, Megan Thee Stallion & LISA of BLACKPINK)",2TGtXG18s21Q1jnY2TC39M
3632,Gooey___Glass Animals,2022-05-03 06:54,Glass Animals,Gooey,289306,2022-05-03 06:54:00,0.487,0.369,11.0,-13.424,0.0,0.0406,0.736,3.75e-05,0.0925,0.106,183.114,audio_features,1gk3FhAV07q9Jg77UxnVjX,spotify:track:1gk3FhAV07q9Jg77UxnVjX,https://api.spotify.com/v1/tracks/1gk3FhAV07q9Jg77UxnVjX,https://api.spotify.com/v1/audio-analysis/1gk3FhAV07q9Jg77UxnVjX,289307.0,4.0,ZABA,14IOe7ahxQPTwUYUQX3IFi
3633,Sing Me to Sleep - Marshmello Remix___Alan Walker,2022-05-03 06:56,Alan Walker,Sing Me to Sleep - Marshmello Remix,23527,2022-05-03 06:56:00,0.62,0.893,4.0,-1.718,0.0,0.0436,0.0383,0.000304,0.159,0.16,101.089,audio_features,2BcwzjPvVSkek2ZLdh7C9J,spotify:track:2BcwzjPvVSkek2ZLdh7C9J,https://api.spotify.com/v1/tracks/2BcwzjPvVSkek2ZLdh7C9J,https://api.spotify.com/v1/audio-analysis/2BcwzjPvVSkek2ZLdh7C9J,192480.0,4.0,Sing Me to Sleep,4wQNBX0Mp50Q2JFSEDW5G1
3634,It's All on U - T-Mass & LZRD Remix___ILLENIUM,2022-05-03 07:03,ILLENIUM,It's All on U - T-Mass & LZRD Remix,167050,2022-05-03 07:03:00,0.536,0.784,7.0,-4.139,0.0,0.0485,0.039,3.89e-05,0.0691,0.41,154.924,audio_features,0Vc3nfRMdvY5iX6AHVWSMN,spotify:track:0Vc3nfRMdvY5iX6AHVWSMN,https://api.spotify.com/v1/tracks/0Vc3nfRMdvY5iX6AHVWSMN,https://api.spotify.com/v1/audio-analysis/0Vc3nfRMdvY5iX6AHVWSMN,204778.0,4.0,Ashes (Remixes),2R7PeUrbSseLkirdasHPqg
3635,Guillotine___Jon Bellion,2022-05-03 07:06,Jon Bellion,Guillotine,88256,2022-05-03 07:06:00,0.574,0.803,4.0,-3.17,0.0,0.186,0.102,4.15e-06,0.0861,0.647,97.967,audio_features,2FK1qmw8XNBqUe5CcgTVnE,spotify:track:2FK1qmw8XNBqUe5CcgTVnE,https://api.spotify.com/v1/tracks/2FK1qmw8XNBqUe5CcgTVnE,https://api.spotify.com/v1/audio-analysis/2FK1qmw8XNBqUe5CcgTVnE,208125.0,4.0,The Human Condition,2jJReDZqTuAxr4R0ItimZc
3636,hot girl bummer___blackbear,2022-05-03 07:09,blackbear,hot girl bummer,188343,2022-05-03 07:09:00,0.782,0.559,6.0,-7.106,0.0,0.0767,0.125,0.0,0.385,0.685,129.992,audio_features,6jRq8gaZhMUyy5RclRPcAf,spotify:track:6jRq8gaZhMUyy5RclRPcAf,https://api.spotify.com/v1/tracks/6jRq8gaZhMUyy5RclRPcAf,https://api.spotify.com/v1/audio-analysis/6jRq8gaZhMUyy5RclRPcAf,188344.0,1.0,everything means nothing,4UxlLk460BnmQlRV3WiORh
3637,We Are Young (feat. Janelle Monáe)___fun.,2022-05-03 07:14,fun.,We Are Young (feat. Janelle Monáe),250626,2022-05-03 07:14:00,0.378,0.638,10.0,-5.576,1.0,0.075,0.02,7.66e-05,0.0849,0.735,184.086,audio_features,7a86XRg84qjasly9f6bPSD,spotify:track:7a86XRg84qjasly9f6bPSD,https://api.spotify.com/v1/tracks/7a86XRg84qjasly9f6bPSD,https://api.spotify.com/v1/audio-analysis/7a86XRg84qjasly9f6bPSD,250627.0,4.0,Some Nights,7iycyHwOW2plljYIK6I1Zo
3638,Stereo Hearts (feat. Adam Levine)___Gym Class Heroes,2022-05-03 07:18,Gym Class Heroes,Stereo Hearts (feat. Adam Levine),210960,2022-05-03 07:18:00,0.646,0.795,9.0,-3.293,1.0,0.0976,0.0319,0.0,0.267,0.796,89.99,audio_features,0qOnSQQF0yzuPWsXrQ9paz,spotify:track:0qOnSQQF0yzuPWsXrQ9paz,https://api.spotify.com/v1/tracks/0qOnSQQF0yzuPWsXrQ9paz,https://api.spotify.com/v1/audio-analysis/0qOnSQQF0yzuPWsXrQ9paz,210960.0,4.0,The Papercut Chronicles II,2mumCpGmuE9iDeOvMx6XrB
3639,"Hey, Soul Sister___Train",2022-05-03 07:23,Train,"Hey, Soul Sister",216773,2022-05-03 07:23:00,0.673,0.886,1.0,-4.44,0.0,0.0431,0.185,0.0,0.0826,0.795,97.012,audio_features,4HlFJV71xXKIGcU3kRyttv,spotify:track:4HlFJV71xXKIGcU3kRyttv,https://api.spotify.com/v1/tracks/4HlFJV71xXKIGcU3kRyttv,https://api.spotify.com/v1/audio-analysis/4HlFJV71xXKIGcU3kRyttv,216773.0,4.0,"Save Me, San Francisco (Golden Gate Edition)",1CwXS6MAz8Wo7K4TzW9iuR
3640,Safe And Sound___Capital Cities,2022-05-03 07:26,Capital Cities,Safe And Sound,192789,2022-05-03 07:26:00,0.655,0.819,0.0,-4.852,1.0,0.0316,0.000176,0.00374,0.104,0.766,117.956,audio_features,6Z8R6UsFuGXGtiIxiD8ISb,spotify:track:6Z8R6UsFuGXGtiIxiD8ISb,https://api.spotify.com/v1/tracks/6Z8R6UsFuGXGtiIxiD8ISb,https://api.spotify.com/v1/audio-analysis/6Z8R6UsFuGXGtiIxiD8ISb,192790.0,5.0,In A Tidal Wave Of Mystery (Deluxe Edition),3WrufJir7I61NkvkDwxero
3641,Uptown Funk (feat. Bruno Mars)___Mark Ronson,2022-05-03 07:31,Mark Ronson,Uptown Funk (feat. Bruno Mars),269666,2022-05-03 07:31:00,0.856,0.609,0.0,-7.223,1.0,0.0824,0.00801,8.15e-05,0.0344,0.928,114.988,audio_features,32OlwWuMpZ6b0aN2RZOeMS,spotify:track:32OlwWuMpZ6b0aN2RZOeMS,https://api.spotify.com/v1/tracks/32OlwWuMpZ6b0aN2RZOeMS,https://api.spotify.com/v1/audio-analysis/32OlwWuMpZ6b0aN2RZOeMS,269667.0,4.0,Uptown Special,3vLaOYCNCzngDf8QdBg2V1
3642,Pompeii___Bastille,2022-05-03 07:36,Bastille,Pompeii,214147,2022-05-03 07:36:00,0.679,0.715,9.0,-6.383,1.0,0.0407,0.0755,0.0,0.271,0.571,127.435,audio_features,3gbBpTdY8lnQwqxNCcf795,spotify:track:3gbBpTdY8lnQwqxNCcf795,https://api.spotify.com/v1/tracks/3gbBpTdY8lnQwqxNCcf795,https://api.spotify.com/v1/audio-analysis/3gbBpTdY8lnQwqxNCcf795,214148.0,4.0,Bad Blood,64fQ94AVziavTPdnkCS6Nj
3643,Counting Stars___OneRepublic,2022-05-03 07:40,OneRepublic,Counting Stars,257840,2022-05-03 07:40:00,0.664,0.705,1.0,-4.972,0.0,0.0382,0.0654,0.0,0.115,0.477,122.017,audio_features,6sy3LkhNFjJWlaeSMNwQ62,spotify:track:6sy3LkhNFjJWlaeSMNwQ62,https://api.spotify.com/v1/tracks/6sy3LkhNFjJWlaeSMNwQ62,https://api.spotify.com/v1/audio-analysis/6sy3LkhNFjJWlaeSMNwQ62,257840.0,4.0,Native,2bbhW5ifCwOYM8DMkqoYBF
3644,Feel This Moment (feat. Christina Aguilera)___Pitbull,2022-05-03 07:42,Pitbull,Feel This Moment (feat. Christina Aguilera),90870,2022-05-03 07:42:00,0.673,0.758,7.0,-3.632,1.0,0.158,0.039,0.0,0.341,0.542,135.956,audio_features,0Hf4aIJpsN4Os2f0y0VqWl,spotify:track:0Hf4aIJpsN4Os2f0y0VqWl,https://api.spotify.com/v1/tracks/0Hf4aIJpsN4Os2f0y0VqWl,https://api.spotify.com/v1/audio-analysis/0Hf4aIJpsN4Os2f0y0VqWl,229507.0,4.0,Global Warming: Meltdown (Deluxe Version),2F7tejLHzTqFq2XLol9ZGy
3645,Don't You Worry Child - Radio Edit___Swedish House Mafia,2022-05-03 07:42,Swedish House Mafia,Don't You Worry Child - Radio Edit,2677,2022-05-03 07:42:00,0.612,0.84,11.0,-3.145,0.0,0.0509,0.112,0.0,0.116,0.438,129.042,audio_features,2V65y3PX4DkRhy1djlxd9p,spotify:track:2V65y3PX4DkRhy1djlxd9p,https://api.spotify.com/v1/tracks/2V65y3PX4DkRhy1djlxd9p,https://api.spotify.com/v1/audio-analysis/2V65y3PX4DkRhy1djlxd9p,212862.0,4.0,Don't You Worry Child,3RKhRsifs4RWrqvWV1YpPY
3646,Galway Girl___Ed Sheeran,2022-05-03 07:44,Ed Sheeran,Galway Girl,170826,2022-05-03 07:44:00,0.624,0.876,9.0,-3.374,1.0,0.1,0.0735,0.0,0.327,0.781,99.943,audio_features,0afhq8XCExXpqazXczTSve,spotify:track:0afhq8XCExXpqazXczTSve,https://api.spotify.com/v1/tracks/0afhq8XCExXpqazXczTSve,https://api.spotify.com/v1/audio-analysis/0afhq8XCExXpqazXczTSve,170827.0,4.0,÷ (Deluxe),3T4tUhGYeRNVUGevb0wThu
3647,Time of Our Lives___Pitbull,2022-05-03 07:47,Pitbull,Time of Our Lives,1023,2022-05-03 07:47:00,0.721,0.802,1.0,-5.797,1.0,0.0583,0.0921,0.0,0.694,0.724,124.022,audio_features,2bJvI42r8EF3wxjOuDav4r,spotify:track:2bJvI42r8EF3wxjOuDav4r,https://api.spotify.com/v1/tracks/2bJvI42r8EF3wxjOuDav4r,https://api.spotify.com/v1/audio-analysis/2bJvI42r8EF3wxjOuDav4r,229360.0,4.0,Globalization,4EUf4YyNjuXypWY6W5wEDm
3648,Hall of Fame (feat. will.i.am)___The Script,2022-05-03 07:47,The Script,Hall of Fame (feat. will.i.am),16501,2022-05-03 07:47:00,0.421,0.873,10.0,-4.343,1.0,0.0564,0.0654,0.0,0.123,0.629,84.786,audio_features,1X1DWw2pcNZ8zSub3uhlNz,spotify:track:1X1DWw2pcNZ8zSub3uhlNz,https://api.spotify.com/v1/tracks/1X1DWw2pcNZ8zSub3uhlNz,https://api.spotify.com/v1/audio-analysis/1X1DWw2pcNZ8zSub3uhlNz,202533.0,4.0,#3,63eaHsLLsW1e5ISNf7ISZy
3649,On The Floor___Jennifer Lopez,2022-05-03 07:47,Jennifer Lopez,On The Floor,1621,2022-05-03 07:47:00,0.73,0.777,3.0,-5.194,0.0,0.0496,0.105,0.000478,0.0691,0.575,130.0,audio_features,3C0nOe05EIt1390bVABLyN,spotify:track:3C0nOe05EIt1390bVABLyN,https://api.spotify.com/v1/tracks/3C0nOe05EIt1390bVABLyN,https://api.spotify.com/v1/audio-analysis/3C0nOe05EIt1390bVABLyN,284867.0,4.0,Love?,3sysiYphqNRQw7VKLCg1yE
3650,Superheroes___The Script,2022-05-03 07:47,The Script,Superheroes,3552,2022-05-03 07:47:00,0.49,0.885,3.0,-4.121,1.0,0.0396,0.00218,0.0,0.0741,0.64,166.996,audio_features,37sINbJZcFdHFAsVNsPq1i,spotify:track:37sINbJZcFdHFAsVNsPq1i,https://api.spotify.com/v1/tracks/37sINbJZcFdHFAsVNsPq1i,https://api.spotify.com/v1/audio-analysis/37sINbJZcFdHFAsVNsPq1i,245467.0,4.0,No Sound Without Silence,6yd9yk8nFcHalXzy7mgaDx
3651,Dynamite___Taio Cruz,2022-05-03 07:47,Taio Cruz,Dynamite,13781,2022-05-03 07:47:00,0.751,0.783,4.0,-3.724,1.0,0.0859,0.00379,0.0,0.036,0.816,119.975,audio_features,2CEgGE6aESpnmtfiZwYlbV,spotify:track:2CEgGE6aESpnmtfiZwYlbV,https://api.spotify.com/v1/tracks/2CEgGE6aESpnmtfiZwYlbV,https://api.spotify.com/v1/audio-analysis/2CEgGE6aESpnmtfiZwYlbV,202613.0,4.0,The Rokstarr Hits Collection,0eGvq1J5Ke7VlLLOYIlY4k
